open*,high*,low*,close*,vwap*,timestamp,prediction_step
106041.79,106544.65,106667.34,105831.484,106067.81,2025-07-02 00:55:24,1
106014.36,106028.46,106209.586,105805.92,106256.24,2025-07-02 00:55:24,2
105751.305,105583.805,105666.68,106144.1,105674.55,2025-07-02 00:55:24,3
105948.55,106651.22,106314.4,105096.17,106072.56,2025-07-02 00:55:24,4
105739.805,105955.08,105908.19,105931.97,106253.125,2025-07-02 00:55:24,5
