symbol,timestamp,open,high,low,close,volume,trade_count,vwap
ETH/USD,2025-05-31 05:00:00+00:00,2523.702,2525.946,2521.415,2521.415,0.0,0.0,2522.9785
ETH/USD,2025-05-31 05:05:00+00:00,2522.7915,2524.785,2522.61,2522.61,0.0,0.0,2522.7915
ETH/USD,2025-05-31 05:10:00+00:00,2521.0825,2521.5185,2519.235,2519.235,0.0,0.0,2521.0825
ETH/USD,2025-05-31 05:15:00+00:00,2517.9,2517.9,2515.4015,2516.505,0.0,0.0,2517.9
ETH/USD,2025-05-31 05:20:00+00:00,2517.58,2520.2805,2517.58,2520.2805,0.0,0.0,2518.93025
ETH/USD,2025-05-31 05:25:00+00:00,2519.06,2519.06,2515.8,2518.515,0.203842788,2.0,2515.802691
ETH/USD,2025-05-31 05:30:00+00:00,2516.8,2519.6,2516.8,2519.6,0.0,0.0,2516.8
ETH/USD,2025-05-31 05:35:00+00:00,2518.32,2519.766,2516.62,2519.766,0.411642351,1.0,2516.62
ETH/USD,2025-05-31 05:40:00+00:00,2520.7695,2523.44,2520.7695,2523.44,0.0,0.0,2521.333
ETH/USD,2025-05-31 05:45:00+00:00,2521.8255,2522.09,2519.48,2519.48,0.0,0.0,2521.8255
ETH/USD,2025-05-31 05:50:00+00:00,2519.126,2519.126,2515.2235,2517.0765,0.0,0.0,2517.17475
ETH/USD,2025-05-31 05:55:00+00:00,2516.4225,2516.4225,2513.35,2513.35,0.002914331,1.0,2516.3
ETH/USD,2025-05-31 06:00:00+00:00,2515.01,2516.8805,2515.01,2516.8805,0.0,0.0,2515.01
ETH/USD,2025-05-31 06:05:00+00:00,2516.0975,2521.25,2516.0975,2519.3025,0.0,0.0,2517.28625
ETH/USD,2025-05-31 06:10:00+00:00,2517.7935,2518.32,2515.6875,2518.32,0.0,0.0,2516.8785
ETH/USD,2025-05-31 06:15:00+00:00,2519.754,2520.975,2518.25,2520.975,0.0,0.0,2519.754
ETH/USD,2025-05-31 06:20:00+00:00,2522.535,2522.535,2522.535,2522.535,0.0,0.0,2522.535
ETH/USD,2025-05-31 06:25:00+00:00,2522.525,2522.525,2521.215,2521.215,0.0,0.0,2522.525
ETH/USD,2025-05-31 06:30:00+00:00,2521.985,2521.985,2518.5145,2518.5145,0.0,0.0,2521.985
ETH/USD,2025-05-31 06:35:00+00:00,2519.8,2525.3865,2519.8,2524.7175,0.002907045,1.0,2524.073
ETH/USD,2025-05-31 06:40:00+00:00,2525.855,2528.11,2525.855,2526.065,0.118197953,2.0,2527.575304
ETH/USD,2025-05-31 06:45:00+00:00,2523.493,2523.493,2522.589,2522.589,0.0,0.0,2523.493
ETH/USD,2025-05-31 06:50:00+00:00,2523.6555,2525.411,2522.55,2522.55,0.390698155,2.0,2524.612934
ETH/USD,2025-05-31 07:00:00+00:00,2523.855,2523.855,2523.855,2523.855,0.0,0.0,2523.855
ETH/USD,2025-05-31 07:05:00+00:00,2525.8,2525.8,2519.78,2520.7235,0.503848336,3.0,2523.414339
ETH/USD,2025-05-31 07:10:00+00:00,2519.505,2519.505,2518.45,2518.45,0.0,0.0,2519.505
ETH/USD,2025-05-31 07:15:00+00:00,2517.4,2519.6885,2517.4,2519.6885,0.0,0.0,2517.4
ETH/USD,2025-05-31 07:20:00+00:00,2521.797,2521.797,2519.275,2521.55,0.019146788,1.0,2521.797
ETH/USD,2025-05-31 07:30:00+00:00,2522.9345,2523.6675,2522.9345,2523.6675,0.0,0.0,2522.9345
ETH/USD,2025-05-31 07:35:00+00:00,2522.6765,2522.94,2522.6765,2522.94,0.0,0.0,2522.80825
ETH/USD,2025-05-31 07:40:00+00:00,2524.48,2524.48,2521.3175,2521.3175,0.038252878,1.0,2524.48
ETH/USD,2025-05-31 07:45:00+00:00,2522.66,2522.66,2520.615,2520.615,0.0,0.0,2522.66
ETH/USD,2025-05-31 07:50:00+00:00,2521.3155,2527.26,2521.3155,2527.26,0.0,0.0,2522.10375
ETH/USD,2025-05-31 07:55:00+00:00,2529.1,2529.1,2522.7815,2522.7815,3.212504486,1.0,2529.1
ETH/USD,2025-05-31 08:00:00+00:00,2523.775,2526.4285,2522.8465,2525.34,0.0,0.0,2523.31075
ETH/USD,2025-05-31 08:05:00+00:00,2526.775,2526.775,2524.374,2525.2815,0.0,0.0,2526.775
ETH/USD,2025-05-31 08:10:00+00:00,2524.3,2525.65,2520.8425,2520.8425,0.0,0.0,2524.9125
ETH/USD,2025-05-31 08:15:00+00:00,2522.0,2522.0,2518.284,2519.76,0.0,0.0,2521.488
ETH/USD,2025-05-31 08:20:00+00:00,2521.4265,2524.43,2521.4265,2524.43,0.0,0.0,2521.4265
ETH/USD,2025-05-31 08:25:00+00:00,2524.7445,2525.89,2521.695,2521.695,0.191157626,1.0,2525.89
ETH/USD,2025-05-31 08:30:00+00:00,2521.335,2526.4515,2521.335,2523.9285,0.0,0.0,2521.65725
ETH/USD,2025-05-31 08:35:00+00:00,2521.945,2522.15,2520.81,2520.81,0.0,0.0,2521.945
ETH/USD,2025-05-31 08:40:00+00:00,2519.618,2519.7,2517.425,2518.9,0.114976339,1.0,2519.7
ETH/USD,2025-05-31 08:45:00+00:00,2519.885,2530.77,2519.885,2530.77,0.0,0.0,2520.66775
ETH/USD,2025-05-31 08:50:00+00:00,2529.4275,2529.4275,2526.682,2526.682,0.0,0.0,2529.4275
ETH/USD,2025-05-31 08:55:00+00:00,2528.345,2528.345,2525.0565,2525.0565,0.0,0.0,2528.345
ETH/USD,2025-05-31 09:00:00+00:00,2526.413,2528.8,2524.721,2528.8,0.477795136,1.0,2526.413
ETH/USD,2025-05-31 09:05:00+00:00,2529.6875,2529.6875,2528.254,2528.254,0.0,0.0,2529.6875
ETH/USD,2025-05-31 09:10:00+00:00,2529.508,2529.508,2527.6885,2527.6885,0.19088421,1.0,2529.508
ETH/USD,2025-05-31 09:15:00+00:00,2525.71,2527.145,2523.7125,2523.7125,0.0,0.0,2525.71
ETH/USD,2025-05-31 09:20:00+00:00,2522.202,2522.202,2520.0135,2520.0135,0.0,0.0,2521.575
ETH/USD,2025-05-31 09:25:00+00:00,2520.63,2520.63,2520.63,2520.63,0.0,0.0,2520.63
ETH/USD,2025-05-31 09:30:00+00:00,2520.79,2523.18,2520.79,2522.035,0.0,0.0,2520.79
ETH/USD,2025-05-31 09:35:00+00:00,2521.5665,2522.5295,2519.4335,2521.27,0.0,0.0,2520.5
ETH/USD,2025-05-31 09:40:00+00:00,2520.2,2520.694,2520.2,2520.694,0.0,0.0,2520.2
ETH/USD,2025-05-31 09:45:00+00:00,2523.09,2524.7,2520.015,2522.59,0.019124772,1.0,2524.7
ETH/USD,2025-05-31 09:50:00+00:00,2524.129,2524.129,2521.56,2522.346,0.0,0.0,2524.129
ETH/USD,2025-05-31 09:55:00+00:00,2524.5905,2524.5905,2524.5905,2524.5905,0.0,0.0,2524.5905
ETH/USD,2025-05-31 10:00:00+00:00,2522.95,2524.621,2521.825,2522.245,0.0,0.0,2522.95
ETH/USD,2025-05-31 10:05:00+00:00,2522.5095,2528.1795,2522.5095,2525.325,0.0,0.0,2524.06475
ETH/USD,2025-05-31 10:10:00+00:00,2524.565,2539.3,2523.16,2534.817,0.0,0.0,2523.8625
ETH/USD,2025-05-31 10:15:00+00:00,2533.1675,2539.11,2532.03,2533.5385,0.0,0.0,2536.13875
ETH/USD,2025-05-31 10:20:00+00:00,2531.845,2533.5,2527.56,2528.54,0.00325,1.0,2533.5
ETH/USD,2025-05-31 10:25:00+00:00,2529.3,2529.3,2523.4445,2523.8465,0.0,0.0,2528.35
ETH/USD,2025-05-31 10:30:00+00:00,2524.551,2524.551,2521.13,2522.44,0.0,0.0,2523.89325
ETH/USD,2025-05-31 10:35:00+00:00,2520.625,2520.8605,2516.24,2516.86,0.0,0.0,2519.4175
ETH/USD,2025-05-31 10:40:00+00:00,2515.835,2518.44,2515.835,2517.1725,0.0,0.0,2516.6
ETH/USD,2025-05-31 10:45:00+00:00,2516.075,2521.045,2511.085,2521.045,0.0,0.0,2516.075
ETH/USD,2025-05-31 10:50:00+00:00,2519.945,2519.945,2519.945,2519.945,0.0,0.0,2519.945
ETH/USD,2025-05-31 10:55:00+00:00,2521.053,2521.053,2518.776,2521.04,0.0,0.0,2521.053
ETH/USD,2025-05-31 11:00:00+00:00,2522.3375,2522.3375,2520.623,2522.1,0.0,0.0,2522.3375
ETH/USD,2025-05-31 11:05:00+00:00,2520.2185,2520.2185,2511.3035,2511.3035,0.001274,1.0,2515.067
ETH/USD,2025-05-31 11:10:00+00:00,2512.898,2515.191,2512.898,2513.52,0.0,0.0,2513.4065
ETH/USD,2025-05-31 11:15:00+00:00,2515.0515,2519.48,2514.13,2519.48,0.249189959,2.0,2514.175752
ETH/USD,2025-05-31 11:20:00+00:00,2518.7095,2519.5,2518.7095,2519.5,0.0,0.0,2518.7095
ETH/USD,2025-05-31 11:25:00+00:00,2518.664,2518.664,2516.9115,2518.343,0.0,0.0,2518.664
ETH/USD,2025-05-31 11:30:00+00:00,2517.34,2518.531,2514.0675,2514.0675,0.0,0.0,2517.34
ETH/USD,2025-05-31 11:35:00+00:00,2515.6205,2518.4765,2514.91,2518.4765,0.0,0.0,2515.6205
ETH/USD,2025-05-31 11:40:00+00:00,2519.565,2521.1375,2519.565,2521.1375,0.0,0.0,2519.565
ETH/USD,2025-05-31 11:45:00+00:00,2519.27,2521.225,2519.27,2519.35,0.0,0.0,2519.27
ETH/USD,2025-05-31 11:50:00+00:00,2521.285,2521.285,2520.851,2520.851,0.0,0.0,2521.285
ETH/USD,2025-05-31 11:55:00+00:00,2519.695,2522.059,2519.695,2519.914,0.03836272,2.0,2519.721744
ETH/USD,2025-05-31 12:00:00+00:00,2519.1865,2520.165,2517.725,2520.165,0.0,0.0,2518.45575
ETH/USD,2025-05-31 12:05:00+00:00,2521.394,2527.105,2520.557,2527.105,0.0,0.0,2521.394
ETH/USD,2025-05-31 12:10:00+00:00,2528.715,2532.8975,2525.403,2531.215,0.002901141,1.0,2528.0
ETH/USD,2025-05-31 12:15:00+00:00,2532.56,2534.0,2530.027,2530.027,0.0,0.0,2532.56
ETH/USD,2025-05-31 12:20:00+00:00,2528.7435,2528.7435,2527.0085,2527.0085,0.0,0.0,2527.876
ETH/USD,2025-05-31 12:25:00+00:00,2528.663,2530.81,2527.6,2527.6,0.038157201,1.0,2530.81
ETH/USD,2025-05-31 12:30:00+00:00,2528.8115,2531.371,2528.8115,2530.165,0.0,0.0,2528.8115
ETH/USD,2025-05-31 12:35:00+00:00,2531.7095,2532.425,2530.185,2530.185,0.0,0.0,2531.7095
ETH/USD,2025-05-31 12:40:00+00:00,2531.767,2531.901,2529.5975,2529.5975,0.000435,1.0,2531.901
ETH/USD,2025-05-31 12:45:00+00:00,2530.74,2534.031,2530.74,2534.031,0.0,0.0,2530.74
ETH/USD,2025-05-31 12:50:00+00:00,2531.95,2536.03,2531.95,2536.03,3.964511618,1.0,2533.8
ETH/USD,2025-05-31 12:55:00+00:00,2537.8,2538.642,2536.07,2538.642,0.0,0.0,2537.8
ETH/USD,2025-05-31 13:00:00+00:00,2536.8,2546.1725,2536.8,2543.3985,0.0,0.0,2536.8
ETH/USD,2025-05-31 13:05:00+00:00,2544.6085,2546.7345,2543.465,2546.67,0.0,0.0,2544.03675
ETH/USD,2025-05-31 13:10:00+00:00,2545.549,2545.549,2539.3205,2539.3205,0.0,0.0,2544.4995
ETH/USD,2025-05-31 13:15:00+00:00,2538.1625,2540.563,2536.133,2536.133,1.0,1.0,2540.563
ETH/USD,2025-05-31 13:20:00+00:00,2534.2385,2537.365,2532.5355,2536.331,0.0,0.0,2534.2385
ETH/USD,2025-05-31 13:25:00+00:00,2537.26,2541.2715,2537.26,2537.2605,0.0,0.0,2537.744
ETH/USD,2025-05-31 13:30:00+00:00,2538.8,2541.6,2537.296,2539.2815,0.03799521,1.0,2541.6
ETH/USD,2025-05-31 13:35:00+00:00,2540.7425,2540.7425,2535.615,2537.33,0.0,0.0,2539.315
ETH/USD,2025-05-31 13:40:00+00:00,2536.024,2536.024,2532.525,2532.525,0.0,0.0,2536.024
ETH/USD,2025-05-31 13:45:00+00:00,2531.38,2532.17,2529.06,2529.965,0.0,0.0,2530.945
ETH/USD,2025-05-31 13:50:00+00:00,2528.4795,2532.585,2528.4795,2531.3025,0.0,0.0,2528.4795
ETH/USD,2025-05-31 13:55:00+00:00,2532.65,2533.45,2532.65,2533.45,0.0,0.0,2532.65
ETH/USD,2025-05-31 14:00:00+00:00,2532.995,2540.286,2532.995,2540.286,0.010588556,1.0,2536.96
ETH/USD,2025-05-31 14:05:00+00:00,2542.1225,2544.855,2542.1225,2544.855,0.0,0.0,2542.57575
ETH/USD,2025-05-31 14:10:00+00:00,2544.005,2545.2665,2541.55,2543.77,0.0,0.0,2544.005
ETH/USD,2025-05-31 14:15:00+00:00,2544.64,2544.64,2540.065,2541.049,0.0,0.0,2544.64
ETH/USD,2025-05-31 14:20:00+00:00,2540.287,2541.5845,2538.3235,2541.5845,0.0,0.0,2539.30525
ETH/USD,2025-05-31 14:25:00+00:00,2542.92,2543.6555,2539.56,2539.56,0.0,0.0,2543.28775
ETH/USD,2025-05-31 14:30:00+00:00,2540.38,2541.8245,2539.175,2539.8475,0.0,0.0,2541.10225
ETH/USD,2025-05-31 14:35:00+00:00,2539.2625,2541.74,2539.2625,2541.74,0.0,0.0,2539.70325
ETH/USD,2025-05-31 14:40:00+00:00,2542.99,2542.99,2540.4495,2542.135,0.0,0.0,2542.99
ETH/USD,2025-05-31 14:45:00+00:00,2540.535,2542.17,2540.535,2542.17,0.0,0.0,2540.535
ETH/USD,2025-05-31 14:50:00+00:00,2543.77,2543.77,2542.17,2542.85,0.08226918,1.0,2543.77
ETH/USD,2025-05-31 14:55:00+00:00,2544.038,2544.038,2541.1,2542.5645,0.0,0.0,2544.038
ETH/USD,2025-05-31 15:00:00+00:00,2541.47,2545.255,2541.47,2545.255,0.015782776,1.0,2543.9
ETH/USD,2025-05-31 15:05:00+00:00,2544.0115,2544.0115,2536.6995,2541.83,0.246127232,1.0,2542.444
ETH/USD,2025-05-31 15:10:00+00:00,2540.185,2540.185,2538.48,2539.19,0.0,0.0,2540.185
ETH/USD,2025-05-31 15:15:00+00:00,2541.027,2543.569,2541.027,2542.199,0.0,0.0,2541.027
ETH/USD,2025-05-31 15:20:00+00:00,2543.285,2543.285,2539.52,2542.079,0.0,0.0,2542.39125
ETH/USD,2025-05-31 15:25:00+00:00,2543.56,2551.255,2543.56,2547.125,0.0,0.0,2543.56
ETH/USD,2025-05-31 15:30:00+00:00,2548.735,2548.735,2545.925,2547.25,0.0,0.0,2548.735
ETH/USD,2025-05-31 15:35:00+00:00,2545.5695,2547.3535,2540.12,2540.12,0.0,0.0,2545.5695
ETH/USD,2025-05-31 15:40:00+00:00,2538.666,2539.888,2538.55,2538.55,0.0,0.0,2538.666
ETH/USD,2025-05-31 15:45:00+00:00,2537.5,2537.5,2534.3885,2534.3885,0.0,0.0,2536.48475
ETH/USD,2025-05-31 15:50:00+00:00,2535.4,2540.3245,2535.4,2540.3245,0.0,0.0,2535.4
ETH/USD,2025-05-31 15:55:00+00:00,2538.561,2538.561,2536.06,2537.6525,0.0,0.0,2538.561
ETH/USD,2025-05-31 16:00:00+00:00,2536.15,2537.7,2535.805,2535.805,0.019026801,1.0,2537.7
ETH/USD,2025-05-31 16:05:00+00:00,2536.4,2540.38,2536.4,2539.423,0.0,0.0,2538.39
ETH/USD,2025-05-31 16:10:00+00:00,2541.14,2541.14,2539.805,2539.805,0.0,0.0,2541.14
ETH/USD,2025-05-31 16:15:00+00:00,2541.15,2544.625,2541.15,2544.625,0.0,0.0,2541.15
ETH/USD,2025-05-31 16:20:00+00:00,2546.338,2547.509,2546.338,2547.509,0.0,0.0,2546.9235
ETH/USD,2025-05-31 16:25:00+00:00,2546.835,2546.835,2544.9455,2545.345,0.0,0.0,2545.89025
ETH/USD,2025-05-31 16:30:00+00:00,2546.325,2547.45,2546.325,2547.45,0.0,0.0,2546.325
ETH/USD,2025-05-31 16:35:00+00:00,2548.6995,2548.6995,2543.1,2543.1,0.0,0.0,2548.6995
ETH/USD,2025-05-31 16:40:00+00:00,2541.9405,2542.651,2539.0065,2541.829,0.0,0.0,2542.29575
ETH/USD,2025-05-31 16:45:00+00:00,2540.078,2542.4475,2538.314,2539.5865,0.0,0.0,2539.196
ETH/USD,2025-05-31 16:50:00+00:00,2538.8,2542.5635,2538.8,2542.5635,0.0,0.0,2538.8
ETH/USD,2025-05-31 17:00:00+00:00,2540.405,2540.405,2536.9875,2536.9875,0.0,0.0,2540.405
ETH/USD,2025-05-31 17:05:00+00:00,2538.365,2539.6955,2538.365,2538.825,0.0,0.0,2538.365
ETH/USD,2025-05-31 17:10:00+00:00,2539.8365,2539.8365,2539.8365,2539.8365,0.0,0.0,2539.8365
ETH/USD,2025-05-31 17:15:00+00:00,2541.355,2542.2425,2539.915,2542.2425,0.0,0.0,2541.355
ETH/USD,2025-05-31 17:20:00+00:00,2540.9665,2540.9665,2536.917,2537.354,0.0,0.0,2540.9665
ETH/USD,2025-05-31 17:30:00+00:00,2535.5515,2538.618,2535.5515,2538.618,0.0,0.0,2535.5515
ETH/USD,2025-05-31 17:40:00+00:00,2537.4,2538.515,2537.4,2537.547,0.0,0.0,2537.4
ETH/USD,2025-05-31 17:45:00+00:00,2536.51,2537.574,2531.8715,2535.2,0.0,0.0,2537.042
ETH/USD,2025-05-31 17:50:00+00:00,2533.615,2533.615,2528.805,2529.35,0.0,0.0,2531.82
ETH/USD,2025-05-31 17:55:00+00:00,2530.97,2530.97,2525.808,2528.41,0.0,0.0,2528.389
ETH/USD,2025-05-31 18:00:00+00:00,2529.4705,2532.3585,2529.4705,2532.3585,0.0,0.0,2529.4705
ETH/USD,2025-05-31 18:05:00+00:00,2533.8215,2534.9765,2532.5565,2534.0655,0.0,0.0,2533.8215
ETH/USD,2025-05-31 18:10:00+00:00,2534.7595,2536.496,2534.7595,2536.496,0.0,0.0,2535.41175
ETH/USD,2025-05-31 18:15:00+00:00,2537.79,2540.4695,2537.79,2540.4695,0.0,0.0,2537.79
ETH/USD,2025-05-31 18:20:00+00:00,2541.714,2542.495,2540.175,2540.175,0.0,0.0,2541.714
ETH/USD,2025-05-31 18:25:00+00:00,2538.4075,2538.82,2538.4075,2538.82,0.0,0.0,2538.4075
ETH/USD,2025-05-31 18:30:00+00:00,2539.875,2541.9725,2539.5495,2541.65,0.0,0.0,2540.761
ETH/USD,2025-05-31 18:40:00+00:00,2540.8285,2540.8285,2538.84,2538.84,0.0,0.0,2540.8285
ETH/USD,2025-05-31 18:45:00+00:00,2538.295,2538.295,2538.295,2538.295,0.0,0.0,2538.295
ETH/USD,2025-05-31 18:50:00+00:00,2538.902,2541.462,2538.902,2541.462,0.0,0.0,2539.7165
ETH/USD,2025-05-31 18:55:00+00:00,2541.835,2541.835,2541.65,2541.65,0.0,0.0,2541.835
ETH/USD,2025-05-31 19:00:00+00:00,2542.9785,2544.42,2542.947,2542.947,0.0,0.0,2542.9785
ETH/USD,2025-05-31 19:10:00+00:00,2541.55,2541.55,2538.75,2538.75,0.0,0.0,2541.095
ETH/USD,2025-05-31 19:15:00+00:00,2540.7885,2542.815,2540.7885,2541.911,0.0,0.0,2540.7885
ETH/USD,2025-05-31 19:25:00+00:00,2543.272,2543.272,2540.49,2541.6295,0.0,0.0,2543.272
ETH/USD,2025-05-31 19:30:00+00:00,2542.798,2543.665,2542.27,2543.665,0.0,0.0,2542.798
ETH/USD,2025-05-31 19:35:00+00:00,2542.01,2542.8,2539.1455,2542.8,0.0,0.0,2540.57775
ETH/USD,2025-05-31 19:40:00+00:00,2541.1945,2542.15,2540.525,2540.525,0.0,0.0,2541.1945
ETH/USD,2025-05-31 19:45:00+00:00,2541.7585,2541.7585,2541.285,2541.285,0.0,0.0,2541.52175
ETH/USD,2025-05-31 19:50:00+00:00,2542.77,2542.9,2537.374,2538.327,0.145899332,29.0,2539.986943
ETH/USD,2025-05-31 19:55:00+00:00,2539.793,2539.793,2538.1925,2538.238,0.0,0.0,2539.793
ETH/USD,2025-05-31 20:00:00+00:00,2539.305,2539.5035,2538.333,2538.333,0.0,0.0,2539.305
ETH/USD,2025-05-31 20:05:00+00:00,2539.8,2542.4085,2537.6435,2542.4085,0.0,0.0,2538.72175
ETH/USD,2025-05-31 20:10:00+00:00,2540.9725,2540.9725,2534.1705,2535.08,0.0,0.0,2540.02625
ETH/USD,2025-05-31 20:15:00+00:00,2533.607,2536.6,2533.607,2536.6,0.0,0.0,2534.406
ETH/USD,2025-05-31 20:20:00+00:00,2537.972,2540.523,2537.972,2540.523,0.0,0.0,2537.972
ETH/USD,2025-05-31 20:25:00+00:00,2539.962,2541.8375,2539.962,2541.8375,0.0,0.0,2539.962
ETH/USD,2025-05-31 20:30:00+00:00,2542.075,2542.075,2541.369,2541.369,0.0,0.0,2541.722
ETH/USD,2025-05-31 20:35:00+00:00,2540.86,2540.86,2540.86,2540.86,0.0,0.0,2540.86
ETH/USD,2025-05-31 20:40:00+00:00,2541.726,2541.726,2540.674,2540.674,0.0,0.0,2541.726
ETH/USD,2025-05-31 20:45:00+00:00,2542.6125,2542.6125,2542.6125,2542.6125,0.0,0.0,2542.6125
ETH/USD,2025-05-31 20:50:00+00:00,2540.8955,2543.576,2540.8955,2542.76,0.0,0.0,2540.8955
ETH/USD,2025-05-31 20:55:00+00:00,2544.32,2544.32,2542.39,2543.833,0.151818367,1.0,2544.32
ETH/USD,2025-05-31 21:00:00+00:00,2546.15,2550.94,2545.803,2548.24,0.0,0.0,2546.3825
