symbol,timestamp,open,high,low,close,volume,trade_count,vwap
BTC/USD,2025-06-06 03:10:00+00:00,102200.6,102241.8075,102167.085,102167.085,0.0,0.0,102200.6
BTC/USD,2025-06-06 03:15:00+00:00,102241.357,102283.47,102241.357,102283.47,0.0,0.0,102262.4135
BTC/USD,2025-06-06 03:20:00+00:00,102339.1695,102339.1695,102339.1695,102339.1695,0.0,0.0,102339.1695
BTC/USD,2025-06-06 03:25:00+00:00,102295.65,102341.895,102295.65,102341.895,0.0,0.0,102295.65
BTC/USD,2025-06-06 03:30:00+00:00,102408.89,102500.71,102408.89,102500.71,0.0,0.0,102408.89
BTC/USD,2025-06-06 03:35:00+00:00,102459.07,102459.07,102384.129,102384.129,0.0,0.0,102459.07
BTC/USD,2025-06-06 03:40:00+00:00,102458.683,102498.6845,102458.683,102498.6845,0.0,0.0,102458.683
BTC/USD,2025-06-06 03:45:00+00:00,102535.901,102535.901,102535.901,102535.901,0.0,0.0,102535.901
BTC/USD,2025-06-06 03:50:00+00:00,102594.789,102594.789,102535.901,102541.15,0.001411893,1.0,102594.789
BTC/USD,2025-06-06 03:55:00+00:00,102609.3,102609.3,102541.15,102562.7,0.025925479,1.0,102609.3
BTC/USD,2025-06-06 04:00:00+00:00,102644.8,102644.8,102458.065,102458.065,0.00123117,2.0,102506.289512
BTC/USD,2025-06-06 04:05:00+00:00,102389.3,102475.46,102389.3,102475.46,7.0559e-05,1.0,102389.3
BTC/USD,2025-06-06 04:10:00+00:00,102509.6415,102574.495,102509.6415,102574.495,0.0,0.0,102509.6415
BTC/USD,2025-06-06 04:15:00+00:00,102608.74,102672.9225,102541.26,102612.8295,0.0,0.0,102608.74
BTC/USD,2025-06-06 04:20:00+00:00,102572.1575,102590.5,102503.75,102506.64,2.5897e-05,1.0,102590.5
BTC/USD,2025-06-06 04:25:00+00:00,102551.9,102591.84,102551.9,102591.84,0.0,0.0,102551.9
BTC/USD,2025-06-06 04:30:00+00:00,102676.77,102676.77,102547.68,102635.9375,4.7741e-05,1.0,102676.77
BTC/USD,2025-06-06 04:35:00+00:00,102675.39,102732.498,102675.39,102732.498,7.0355e-05,1.0,102686.12
BTC/USD,2025-06-06 04:40:00+00:00,102788.14,102788.14,102788.14,102788.14,0.0,0.0,102788.14
BTC/USD,2025-06-06 04:45:00+00:00,102868.2,102868.2,102788.14,102818.4865,4.7652e-05,1.0,102868.2
BTC/USD,2025-06-06 04:50:00+00:00,102887.173,102887.19,102815.5835,102815.5835,0.001904487,2.0,102887.181622
BTC/USD,2025-06-06 04:55:00+00:00,102881.9,102881.9,102815.5835,102835.4525,0.01,1.0,102881.9
BTC/USD,2025-06-06 05:00:00+00:00,102907.65,102907.65,102907.65,102907.65,0.0,0.0,102907.65
BTC/USD,2025-06-06 05:05:00+00:00,102829.29,102890.675,102829.29,102890.675,0.0,0.0,102829.29
BTC/USD,2025-06-06 05:10:00+00:00,102934.5245,102934.5245,102934.5245,102934.5245,0.0,0.0,102934.5245
BTC/USD,2025-06-06 05:15:00+00:00,102912.375,102912.375,102852.227,102852.227,0.0952,1.0,102854.14
BTC/USD,2025-06-06 05:20:00+00:00,102802.165,102802.165,102739.896,102739.896,0.0,0.0,102771.0305
BTC/USD,2025-06-06 05:25:00+00:00,102792.751,102792.751,102739.896,102772.1,5e-05,1.0,102792.751
BTC/USD,2025-06-06 05:30:00+00:00,102828.803,102828.803,102828.803,102828.803,0.0,0.0,102828.803
BTC/USD,2025-06-06 05:35:00+00:00,102885.05,102942.2,102850.685,102863.2675,0.006329329,2.0,102933.539035
BTC/USD,2025-06-06 05:40:00+00:00,102911.98,102911.98,102911.98,102911.98,0.0,0.0,102911.98
BTC/USD,2025-06-06 05:55:00+00:00,102973.73,102973.73,102973.73,102973.73,0.0,0.0,102973.73
BTC/USD,2025-06-06 06:05:00+00:00,103012.762,103012.762,103012.762,103012.762,0.0,0.0,103012.762
BTC/USD,2025-06-06 06:10:00+00:00,103096.325,103243.35,103077.55,103243.35,0.0,0.0,103110.86025
BTC/USD,2025-06-06 06:15:00+00:00,103224.8105,103224.8105,103148.0265,103148.0265,0.0,0.0,103186.4185
BTC/USD,2025-06-06 06:20:00+00:00,103093.376,103093.376,102993.115,102993.115,0.0,0.0,103093.376
BTC/USD,2025-06-06 06:25:00+00:00,103052.62,103088.95,103052.62,103088.95,0.0,0.0,103052.62
BTC/USD,2025-06-06 06:30:00+00:00,103120.9485,103246.9805,103120.9485,103246.9805,0.0,0.0,103120.9485
BTC/USD,2025-06-06 06:35:00+00:00,103190.5235,103190.5235,103190.5235,103190.5235,0.0,0.0,103190.5235
BTC/USD,2025-06-06 06:40:00+00:00,103135.43,103135.43,103082.735,103082.735,0.0,0.0,103109.0825
BTC/USD,2025-06-06 06:45:00+00:00,103111.124,103155.3575,103111.124,103155.3575,0.0,0.0,103133.24075
BTC/USD,2025-06-06 06:50:00+00:00,103189.945,103286.9,103113.79,103201.915,0.025729904,2.0,103240.477013
BTC/USD,2025-06-06 06:55:00+00:00,103274.6,103274.6,103201.915,103215.955,0.000761798,1.0,103274.6
BTC/USD,2025-06-06 07:00:00+00:00,103253.7725,103253.7725,103253.7725,103253.7725,0.0,0.0,103253.7725
BTC/USD,2025-06-06 07:15:00+00:00,103339.74,103339.74,103253.7725,103287.3135,0.001520487,1.0,103339.74
BTC/USD,2025-06-06 07:20:00+00:00,103278.88,103343.4525,103224.05,103343.4525,0.0,0.0,103278.88
BTC/USD,2025-06-06 07:25:00+00:00,103417.2345,103506.855,103417.2345,103447.8015,0.009722562,2.0,103465.485339
BTC/USD,2025-06-06 07:30:00+00:00,103396.7955,103473.958,103221.414,103221.414,4.7373e-05,1.0,103473.958
BTC/USD,2025-06-06 07:35:00+00:00,103159.6765,103171.173,103069.5,103152.955,0.012206879,1.0,103069.5
BTC/USD,2025-06-06 07:40:00+00:00,103212.81,103212.81,103152.955,103194.425,0.000654938,1.0,103212.81
BTC/USD,2025-06-06 08:00:00+00:00,103239.8895,103305.14,103239.8895,103305.14,0.0,0.0,103239.8895
BTC/USD,2025-06-06 08:05:00+00:00,103352.45,103396.5,103352.45,103367.2,0.001214153,1.0,103396.5
BTC/USD,2025-06-06 08:10:00+00:00,103422.0275,103422.0275,103422.0275,103422.0275,0.0,0.0,103422.0275
BTC/USD,2025-06-06 08:15:00+00:00,103462.556,103532.312,103462.556,103532.312,0.0,0.0,103462.556
