timestamp,symbol,open,high,low,close
2025-05-12 22:00:00,BTC/USD,102441.236,102569.22,102364.452,102411.5
2025-05-12 22:05:00,BTC/USD,102338.4025,102660.41,102180.6,102507.6855
2025-05-12 22:10:00,BTC/USD,102545.16,102545.16,102128.539,102128.539
2025-05-12 22:15:00,BTC/USD,102065.641,102065.641,101809.6345,101809.6345
2025-05-12 22:20:00,BTC/USD,101762.1185,102048.435,101720.98,102048.435
2025-05-12 22:25:00,BTC/USD,102131.133,102291.445,102131.133,102291.445
2025-05-12 22:30:00,BTC/USD,102220.8245,102263.046,102061.3825,102061.3825
2025-05-12 22:35:00,BTC/USD,102127.499,102127.499,102018.1035,102026.22
2025-05-12 22:40:00,BTC/USD,101965.0375,102014.016,101965.0375,101970.6
2025-05-12 22:45:00,BTC/USD,101927.985,102013.6005,101889.7085,101909.7075
2025-05-12 22:50:00,BTC/USD,101878.171,101994.9465,101788.872,101994.9465
2025-05-12 22:55:00,BTC/USD,102037.955,102075.1,102037.955,102075.1
2025-05-12 23:00:00,BTC/USD,102022.1,102091.7685,101899.5055,101899.5055
2025-05-12 23:05:00,BTC/USD,101926.358,102000.7635,101881.9175,101962.214
2025-05-12 23:10:00,BTC/USD,102007.12,102199.3,102006.451,102082.75
2025-05-12 23:15:00,BTC/USD,102037.8185,102037.8185,101962.135,101962.135
2025-05-12 23:20:00,BTC/USD,101884.695,101884.695,101801.833,101826.54
2025-05-12 23:25:00,BTC/USD,101774.415,101774.415,101577.847,101615.18
2025-05-12 23:30:00,BTC/USD,101563.97,101681.2295,101459.14,101616.1535
2025-05-12 23:35:00,BTC/USD,101681.355,101711.8,101579.948,101669.225
2025-05-12 23:40:00,BTC/USD,101719.762,101872.274,101719.762,101872.274
2025-05-12 23:45:00,BTC/USD,101800.698,101815.705,101753.538,101815.705
2025-05-12 23:50:00,BTC/USD,101754.1,101770.161,101646.77,101741.0195
2025-05-12 23:55:00,BTC/USD,101806.4805,101806.4805,101806.4805,101806.4805
2025-05-13 00:00:00,BTC/USD,101702.584,101821.445,101669.9,101800.6115
2025-05-13 00:05:00,BTC/USD,101823.935,101951.94,101818.635,101885.89
2025-05-13 00:10:00,BTC/USD,101839.6,101964.7,101839.6,101935.6405
2025-05-13 00:15:00,BTC/USD,101957.7905,102154.025,101957.7905,102154.025
2025-05-13 00:20:00,BTC/USD,102183.4795,102333.756,102174.73,102264.633
2025-05-13 00:25:00,BTC/USD,102293.2585,102330.884,102293.2585,102330.884
2025-05-13 00:30:00,BTC/USD,102357.69,102512.735,102357.69,102512.735
2025-05-13 00:35:00,BTC/USD,102479.15,102632.39,102479.15,102632.39
2025-05-13 00:40:00,BTC/USD,102569.7155,102626.373,102520.745,102565.075
2025-05-13 00:45:00,BTC/USD,102626.403,102722.275,102612.19,102612.19
2025-05-13 00:50:00,BTC/USD,102588.121,102647.237,102588.121,102624.125
2025-05-13 00:55:00,BTC/USD,102648.0,102766.7,102648.0,102725.68
2025-05-13 01:00:00,BTC/USD,102667.905,102697.7025,102667.905,102697.7025
2025-05-13 01:05:00,BTC/USD,102692.29,102723.9685,102686.5525,102686.5525
2025-05-13 01:10:00,BTC/USD,102697.7055,102709.7025,102697.7055,102709.7025
2025-05-13 01:15:00,BTC/USD,102686.5525,102686.5525,102686.5525,102686.5525
2025-05-13 01:20:00,BTC/USD,102705.2,102705.2,102680.5125,102680.5125
2025-05-13 01:25:00,BTC/USD,102667.905,102667.905,102559.405,102586.641
2025-05-13 01:30:00,BTC/USD,102501.1145,102518.98,102374.2,102411.1095
2025-05-13 01:35:00,BTC/USD,102359.8955,102383.518,102346.1275,102346.1275
2025-05-13 01:40:00,BTC/USD,102282.681,102282.681,102282.681,102282.681
2025-05-13 01:45:00,BTC/USD,102341.2775,102404.1665,102322.139,102322.139
2025-05-13 01:50:00,BTC/USD,102376.495,102376.495,102376.495,102376.495
2025-05-13 01:55:00,BTC/USD,102402.069,102482.815,102402.069,102482.815
2025-05-13 02:00:00,BTC/USD,102537.4745,102624.5,102495.4,102624.5
2025-05-13 02:05:00,BTC/USD,102697.5,102697.5,102581.315,102581.315
2025-05-13 02:10:00,BTC/USD,102661.915,102661.915,102661.915,102661.915
2025-05-13 02:15:00,BTC/USD,102581.375,102581.375,102477.38,102499.807
2025-05-13 02:20:00,BTC/USD,102475.608,102504.8,102344.753,102434.465
2025-05-13 02:25:00,BTC/USD,102377.64,102440.5,102369.6695,102369.6695
2025-05-13 02:30:00,BTC/USD,102305.339,102465.846,102305.339,102463.9745
2025-05-13 02:35:00,BTC/USD,102483.918,102560.036,102479.45,102516.355
2025-05-13 02:40:00,BTC/USD,102572.085,102572.085,102502.46,102536.66
2025-05-13 02:45:00,BTC/USD,102591.374,102591.374,102500.25,102508.873
2025-05-13 02:50:00,BTC/USD,102448.695,102468.8225,102448.695,102468.8225
2025-05-13 02:55:00,BTC/USD,102515.305,102621.12,102468.81,102568.515
2025-05-13 03:00:00,BTC/USD,102594.85,102693.5415,102547.0,102693.5415
2025-05-13 03:05:00,BTC/USD,102775.85,102775.85,102633.1,102722.572
2025-05-13 03:10:00,BTC/USD,102761.0875,102761.0875,102761.0875,102761.0875
2025-05-13 03:15:00,BTC/USD,102725.325,102923.799,102725.325,102896.796
2025-05-13 03:20:00,BTC/USD,102923.554,102923.554,102794.25,102794.25
2025-05-13 03:25:00,BTC/USD,102805.03,102805.03,102805.03,102805.03
2025-05-13 03:30:00,BTC/USD,102760.26,102853.7,102722.01,102779.093
2025-05-13 03:35:00,BTC/USD,102739.61,102739.61,102739.61,102739.61
2025-05-13 03:40:00,BTC/USD,102827.0,102827.0,102687.7,102687.7
2025-05-13 03:50:00,BTC/USD,102756.6,102756.6,102579.9,102668.025
2025-05-13 03:55:00,BTC/USD,102735.15,102735.15,102647.62,102664.199
2025-05-13 04:00:00,BTC/USD,102695.7825,102865.518,102695.7825,102865.518
2025-05-13 04:05:00,BTC/USD,102930.995,102930.995,102820.691,102849.32
2025-05-13 04:10:00,BTC/USD,102913.61,102913.61,102847.52,102894.485
2025-05-13 04:15:00,BTC/USD,102941.65,102979.56,102860.1,102910.425
2025-05-13 04:20:00,BTC/USD,102853.3,102853.3,102583.1,102658.838
2025-05-13 04:25:00,BTC/USD,102629.465,102629.465,102577.76,102600.53
2025-05-13 04:30:00,BTC/USD,102628.787,102687.4,102584.875,102680.95
2025-05-13 04:35:00,BTC/USD,102754.89,102823.6,102750.4505,102823.6
2025-05-13 04:40:00,BTC/USD,102789.35,102789.35,102716.13,102716.13
2025-05-13 04:45:00,BTC/USD,102777.2395,102840.48,102753.3025,102753.3025
2025-05-13 04:50:00,BTC/USD,102698.0,102768.597,102698.0,102729.0485
2025-05-13 04:55:00,BTC/USD,102774.55,102806.8925,102735.5,102750.125
2025-05-13 05:00:00,BTC/USD,102796.2,102888.88,102740.5965,102799.4275
2025-05-13 05:05:00,BTC/USD,102827.265,102982.08,102827.265,102917.8
2025-05-13 05:10:00,BTC/USD,103000.723,103000.723,102939.843,102983.45
2025-05-13 05:15:00,BTC/USD,103045.187,103131.23,103045.187,103122.065
2025-05-13 05:20:00,BTC/USD,103112.9,103267.7,103112.9,103176.005
2025-05-13 05:25:00,BTC/USD,103222.69,103290.02,103222.69,103276.85
2025-05-13 05:30:00,BTC/USD,103336.75,103336.75,103230.3555,103327.3
2025-05-13 05:35:00,BTC/USD,103385.16,103505.8,103288.08,103416.7
2025-05-13 05:40:00,BTC/USD,103368.2,103448.637,103302.99,103341.665
2025-05-13 05:45:00,BTC/USD,103284.03,103466.6325,103279.795,103440.4945
2025-05-13 05:50:00,BTC/USD,103515.05,103515.05,103491.9785,103508.495
2025-05-13 05:55:00,BTC/USD,103600.59,103600.59,103487.967,103511.0
2025-05-13 06:00:00,BTC/USD,103589.6,103589.6,103397.3,103397.3
2025-05-13 06:05:00,BTC/USD,103364.475,103482.488,103315.11,103390.7295
2025-05-13 06:15:00,BTC/USD,103321.0495,103321.0495,103309.26,103309.26
2025-05-13 06:20:00,BTC/USD,103369.9985,103418.87,103369.9985,103418.87
2025-05-13 06:25:00,BTC/USD,103446.3205,103531.625,103446.3205,103528.703
2025-05-13 06:30:00,BTC/USD,103433.173,103489.2,103433.173,103468.016
2025-05-13 06:35:00,BTC/USD,103392.9705,103475.481,103392.9705,103457.612
2025-05-13 06:40:00,BTC/USD,103508.505,103538.065,103471.468,103471.468
2025-05-13 06:45:00,BTC/USD,103467.8465,103467.8465,103467.8465,103467.8465
2025-05-13 06:50:00,BTC/USD,103514.65,103566.83,103440.9,103566.83
2025-05-13 06:55:00,BTC/USD,103639.45,103639.45,103576.2,103576.2
2025-05-13 07:00:00,BTC/USD,103509.81,103576.2,103473.148,103531.895
2025-05-13 07:05:00,BTC/USD,103573.065,103573.065,103497.395,103497.395
2025-05-13 07:10:00,BTC/USD,103490.465,103548.349,103490.465,103493.745
2025-05-13 07:15:00,BTC/USD,103547.405,103565.164,103535.6055,103543.64
2025-05-13 07:20:00,BTC/USD,103469.1,103623.892,103469.1,103623.892
2025-05-13 07:25:00,BTC/USD,103642.3015,103730.79,103611.3055,103611.3055
2025-05-13 07:30:00,BTC/USD,103631.493,103729.4965,103631.493,103729.4965
2025-05-13 07:35:00,BTC/USD,103686.053,103729.4965,103686.053,103719.385
2025-05-13 07:40:00,BTC/USD,103785.9,103898.4,103719.385,103828.252
2025-05-13 07:45:00,BTC/USD,103834.9895,103834.9895,103834.9895,103834.9895
2025-05-13 07:50:00,BTC/USD,103766.15,103766.15,103601.45,103694.56
2025-05-13 07:55:00,BTC/USD,103734.865,103734.865,103674.89,103704.321
2025-05-13 08:00:00,BTC/USD,103746.841,103836.6855,103692.67,103836.6855
2025-05-13 08:05:00,BTC/USD,103765.4,103765.4,103648.849,103648.849
2025-05-13 08:10:00,BTC/USD,103686.5,103723.35,103498.829,103550.7045
2025-05-13 08:15:00,BTC/USD,103618.509,103652.235,103515.2,103579.186
2025-05-13 08:20:00,BTC/USD,103621.45,103673.4,103514.635,103514.635
2025-05-13 08:25:00,BTC/USD,103551.475,103591.605,103551.475,103591.605
2025-05-13 08:30:00,BTC/USD,103653.908,103900.775,103284.62,103722.05
2025-05-13 08:35:00,BTC/USD,103784.788,103868.875,103772.851,103868.875
2025-05-13 08:40:00,BTC/USD,103882.1355,103882.1355,103738.8945,103738.8945
2025-05-13 08:45:00,BTC/USD,103681.189,103794.871,103567.077,103794.871
2025-05-13 08:50:00,BTC/USD,103841.53,103841.53,103724.1215,103727.66
2025-05-13 08:55:00,BTC/USD,103754.134,103754.134,103669.135,103669.135
2025-05-13 09:00:00,BTC/USD,103748.5345,103802.7865,103532.46,103533.66
2025-05-13 09:05:00,BTC/USD,103573.7965,103678.2495,103558.445,103558.445
2025-05-13 09:10:00,BTC/USD,103626.4895,103626.4895,103523.9835,103523.9835
2025-05-13 09:15:00,BTC/USD,103553.275,103763.3765,103553.275,103661.27
2025-05-13 09:20:00,BTC/USD,103729.347,103845.199,103668.522,103792.022
2025-05-13 09:25:00,BTC/USD,103847.2385,103847.2385,103793.52,103793.52
2025-05-13 09:30:00,BTC/USD,103744.5905,103972.859,103732.45,103740.4
2025-05-13 09:35:00,BTC/USD,103727.44,103925.605,103608.801,103676.385
2025-05-13 09:40:00,BTC/USD,103715.4,103768.23,103525.7,103635.3955
2025-05-13 09:45:00,BTC/USD,103611.309,103611.309,103445.863,103486.6045
2025-05-13 09:50:00,BTC/USD,103547.01,103785.0,103547.01,103785.0
2025-05-13 09:55:00,BTC/USD,103697.777,103788.1785,103697.777,103747.2855
2025-05-13 10:00:00,BTC/USD,103687.175,103766.4,103477.55,103477.55
2025-05-13 10:05:00,BTC/USD,103413.8005,103478.879,103355.0,103355.0
2025-05-13 10:10:00,BTC/USD,103338.0755,103338.0755,102988.32,103110.52
2025-05-13 10:15:00,BTC/USD,103029.26,103228.2805,102875.143,103228.2805
2025-05-13 10:20:00,BTC/USD,103251.5675,103390.4825,103251.5675,103390.4825
2025-05-13 10:25:00,BTC/USD,103311.81,103511.5,103271.919,103414.525
2025-05-13 10:30:00,BTC/USD,103340.895,103358.4605,103119.65,103119.65
2025-05-13 10:35:00,BTC/USD,103158.5165,103211.0185,102996.6,103211.0185
2025-05-13 10:40:00,BTC/USD,103255.715,103324.63,103122.1,103156.8705
2025-05-13 10:45:00,BTC/USD,103204.85,103267.4,102937.953,102994.7385
2025-05-13 10:50:00,BTC/USD,103049.65,103159.309,103049.65,103159.309
2025-05-13 10:55:00,BTC/USD,103223.025,103223.025,103138.3135,103220.082
2025-05-13 11:00:00,BTC/USD,103165.55,103345.205,103154.6915,103345.205
2025-05-13 11:05:00,BTC/USD,103259.9035,103550.661,103259.9035,103550.661
2025-05-13 11:10:00,BTC/USD,103584.012,103872.785,103584.012,103817.6085
2025-05-13 11:15:00,BTC/USD,103794.85,103794.85,103712.05,103712.05
2025-05-13 11:20:00,BTC/USD,103665.175,103665.175,103601.43,103643.815
2025-05-13 11:25:00,BTC/USD,103733.79,103791.68,103709.925,103731.7195
2025-05-13 11:30:00,BTC/USD,103674.5135,103674.5135,103569.935,103569.935
2025-05-13 11:35:00,BTC/USD,103524.7,103673.6,103497.0,103673.6
2025-05-13 11:40:00,BTC/USD,103603.7,103748.895,103603.7,103641.64
2025-05-13 11:45:00,BTC/USD,103571.3925,103691.923,103571.3925,103582.451
2025-05-13 11:50:00,BTC/USD,103504.9,103563.56,103453.55,103563.56
2025-05-13 11:55:00,BTC/USD,103491.9,103754.5,103491.9,103754.5
2025-05-13 12:00:00,BTC/USD,103699.95,103699.95,103568.8215,103633.78
2025-05-13 12:05:00,BTC/USD,103708.025,103813.2,103708.025,103813.2
2025-05-13 12:10:00,BTC/USD,103818.0,104350.395,103818.0,104350.395
2025-05-13 12:15:00,BTC/USD,104312.495,104461.6,104175.561,104243.91
2025-05-13 12:20:00,BTC/USD,104201.35,104201.35,104031.2775,104046.4
2025-05-13 12:25:00,BTC/USD,104096.3915,104239.305,104096.3915,104171.0
2025-05-13 12:30:00,BTC/USD,104135.48,104240.6735,104089.181,104131.41
2025-05-13 12:35:00,BTC/USD,104178.625,104238.84,104016.7845,104133.945
2025-05-13 12:40:00,BTC/USD,104077.395,104118.1,103953.55,103953.55
2025-05-13 12:45:00,BTC/USD,104024.335,104024.335,103922.85,103972.55
2025-05-13 12:50:00,BTC/USD,103910.105,103910.105,103793.42,103903.11
2025-05-13 12:55:00,BTC/USD,103859.2875,103859.2875,103727.355,103727.355
2025-05-13 13:00:00,BTC/USD,103816.9565,103847.35,103780.7,103825.07
2025-05-13 13:05:00,BTC/USD,103881.09,103983.07,103850.74,103887.7185
2025-05-13 13:10:00,BTC/USD,103817.35,103940.9665,103817.35,103885.014
2025-05-13 13:15:00,BTC/USD,103945.58,104008.3,103862.084,103862.084
2025-05-13 13:20:00,BTC/USD,103936.55,104026.38,103918.8,104005.309
2025-05-13 13:25:00,BTC/USD,104048.914,104056.775,103823.5455,103823.5455
2025-05-13 13:30:00,BTC/USD,103890.75,103890.75,103845.513,103845.513
2025-05-13 13:35:00,BTC/USD,103888.414,103945.9235,103768.65,103890.75
2025-05-13 13:40:00,BTC/USD,103956.496,104066.6895,103956.496,104066.6895
2025-05-13 13:45:00,BTC/USD,104118.345,104284.45,104118.345,104284.45
2025-05-13 13:50:00,BTC/USD,104333.165,104362.34,104159.826,104188.8
2025-05-13 13:55:00,BTC/USD,104250.976,104285.556,104250.976,104285.556
2025-05-13 14:00:00,BTC/USD,104366.812,104366.812,104265.05,104293.326
2025-05-13 14:05:00,BTC/USD,104358.6035,104413.4945,104263.65,104370.61
2025-05-13 14:10:00,BTC/USD,104390.355,104430.327,104390.355,104430.327
2025-05-13 14:15:00,BTC/USD,104410.604,104410.604,104350.24,104350.24
2025-05-13 14:20:00,BTC/USD,104413.198,104413.198,104266.41,104338.69
2025-05-13 14:25:00,BTC/USD,104419.81,104457.65,104327.45,104380.874
2025-05-13 14:30:00,BTC/USD,104341.975,104341.975,104276.8335,104282.915
2025-05-13 14:35:00,BTC/USD,104312.262,104312.262,104171.0,104205.55
2025-05-13 14:40:00,BTC/USD,104142.1,104205.55,104142.1,104199.653
2025-05-13 14:45:00,BTC/USD,104138.45,104312.815,104138.45,104312.815
2025-05-13 14:50:00,BTC/USD,104240.508,104349.7395,104240.508,104349.7395
2025-05-13 14:55:00,BTC/USD,104407.8755,104528.663,104395.499,104395.499
2025-05-13 15:00:00,BTC/USD,104459.2,104459.2,104294.698,104343.322
2025-05-13 15:05:00,BTC/USD,104286.99,104286.99,104183.1245,104183.1245
2025-05-13 15:10:00,BTC/USD,104262.465,104299.89,104262.465,104299.89
2025-05-13 15:15:00,BTC/USD,104265.35,104293.02,104265.35,104293.02
2025-05-13 15:20:00,BTC/USD,104356.8205,104380.61,104306.531,104379.9715
2025-05-13 15:25:00,BTC/USD,104437.5175,104698.15,104437.5175,104644.025
2025-05-13 15:30:00,BTC/USD,104594.825,104778.31,104594.825,104716.2925
2025-05-13 15:35:00,BTC/USD,104681.125,104789.275,104681.125,104746.978
2025-05-13 15:40:00,BTC/USD,104660.235,104896.78,104660.235,104896.78
2025-05-13 15:45:00,BTC/USD,104946.06,104958.825,104881.4125,104958.825
2025-05-13 15:50:00,BTC/USD,105000.0,105000.0,104496.7,104727.4315
2025-05-13 15:55:00,BTC/USD,104643.463,104834.305,104577.0685,104834.305
2025-05-13 16:00:00,BTC/USD,104872.95,104939.976,104687.505,104716.88
2025-05-13 16:05:00,BTC/USD,104677.395,104677.395,104446.7475,104567.065
2025-05-13 16:10:00,BTC/USD,104637.7175,104667.48,104561.108,104621.591
2025-05-13 16:15:00,BTC/USD,104561.2955,104561.2955,104444.009,104525.34
2025-05-13 16:20:00,BTC/USD,104512.92,104574.21,104474.85,104574.21
2025-05-13 16:25:00,BTC/USD,104494.16,104565.05,104494.16,104565.05
2025-05-13 16:30:00,BTC/USD,104493.55,104660.352,104493.55,104660.352
2025-05-13 16:35:00,BTC/USD,104581.819,104660.352,104581.819,104623.6565
2025-05-13 16:40:00,BTC/USD,104576.77,104576.77,104576.77,104576.77
2025-05-13 16:45:00,BTC/USD,104521.0115,104747.848,104521.0115,104747.848
2025-05-13 16:50:00,BTC/USD,104688.489,104688.489,104629.723,104638.4075
2025-05-13 17:00:00,BTC/USD,104563.781,104563.781,104534.638,104534.638
2025-05-13 17:05:00,BTC/USD,104615.2,104615.2,104397.0,104447.515
2025-05-13 17:10:00,BTC/USD,104402.485,104408.328,104347.614,104361.686
2025-05-13 17:15:00,BTC/USD,104370.8845,104506.205,104370.8845,104468.945
2025-05-13 17:20:00,BTC/USD,104401.24,104401.24,104308.25,104308.25
2025-05-13 17:25:00,BTC/USD,104248.0855,104567.5,104248.0855,104567.5
2025-05-13 17:30:00,BTC/USD,104589.97,104589.97,104589.97,104589.97
2025-05-13 17:35:00,BTC/USD,104525.395,104539.742,104497.536,104507.5305
2025-05-13 17:40:00,BTC/USD,104431.065,104433.1315,104357.8425,104387.4365
2025-05-13 17:45:00,BTC/USD,104301.9315,104375.7625,104258.305,104375.7625
2025-05-13 17:50:00,BTC/USD,104409.78,104419.7595,104380.275,104380.275
2025-05-13 17:55:00,BTC/USD,104344.2275,104420.0,104344.2275,104354.6865
2025-05-13 18:00:00,BTC/USD,104402.36,104430.9205,104308.7245,104308.7245
2025-05-13 18:05:00,BTC/USD,104239.8,104239.8,104239.8,104239.8
2025-05-13 18:10:00,BTC/USD,104297.908,104338.045,104246.3,104246.3
2025-05-13 18:15:00,BTC/USD,104296.16,104361.72,104255.247,104255.247
2025-05-13 18:20:00,BTC/USD,104316.22,104316.22,104241.43,104241.43
2025-05-13 18:25:00,BTC/USD,104213.3,104259.019,104213.3,104259.019
2025-05-13 18:30:00,BTC/USD,104237.265,104237.265,104237.265,104237.265
2025-05-13 18:35:00,BTC/USD,104249.98,104367.75,104249.98,104367.75
2025-05-13 18:40:00,BTC/USD,104431.2,104431.2,104287.044,104287.044
2025-05-13 18:45:00,BTC/USD,104255.885,104255.885,104225.275,104225.275
2025-05-13 18:50:00,BTC/USD,104202.2885,104227.315,104202.2885,104227.315
2025-05-13 18:55:00,BTC/USD,104195.8,104209.95,104192.5,104209.95
2025-05-13 19:00:00,BTC/USD,104192.5,104208.191,104105.996,104150.085
2025-05-13 19:05:00,BTC/USD,104092.55,104092.55,103894.585,104046.3665
2025-05-13 19:10:00,BTC/USD,104070.585,104140.0735,104070.585,104140.0735
2025-05-13 19:15:00,BTC/USD,104165.22,104249.1,104133.017,104168.824
2025-05-13 19:20:00,BTC/USD,104120.9,104180.955,104034.472,104034.472
2025-05-13 19:25:00,BTC/USD,103962.13,104050.5,103962.13,103996.3235
2025-05-13 19:30:00,BTC/USD,104046.2435,104046.2435,104046.2435,104046.2435
2025-05-13 19:35:00,BTC/USD,104091.0,104184.5375,104077.3955,104116.6485
2025-05-13 19:40:00,BTC/USD,104144.117,104144.117,104144.117,104144.117
2025-05-13 19:45:00,BTC/USD,104213.71,104295.35,104213.71,104295.35
2025-05-13 19:55:00,BTC/USD,104227.6695,104227.6695,104146.195,104146.195
2025-05-13 20:00:00,BTC/USD,104116.16,104116.16,104014.45,104025.288
2025-05-13 20:05:00,BTC/USD,104076.9,104122.478,103928.45,104043.782
2025-05-13 20:10:00,BTC/USD,104001.2,104115.318,104001.2,104006.07
2025-05-13 20:15:00,BTC/USD,103928.26,103976.8455,103928.26,103976.8455
2025-05-13 20:20:00,BTC/USD,104045.625,104086.183,103958.1505,103958.1505
2025-05-13 20:25:00,BTC/USD,103880.4365,103880.4365,103730.77,103867.9225
2025-05-13 20:30:00,BTC/USD,103824.295,103956.93,103815.0015,103956.93
2025-05-13 20:35:00,BTC/USD,104001.45,104001.45,103890.153,103912.556
2025-05-13 20:40:00,BTC/USD,103838.15,103838.15,103838.15,103838.15
2025-05-13 20:50:00,BTC/USD,103907.775,104041.663,103857.073,103857.073
2025-05-13 20:55:00,BTC/USD,103913.708,103962.4595,103913.708,103962.4595
2025-05-13 21:00:00,BTC/USD,103884.6,104010.6045,103834.7625,103887.6
2025-05-13 21:05:00,BTC/USD,103831.356,104089.92,103831.356,104003.0585
2025-05-13 21:10:00,BTC/USD,103934.65,104076.714,103934.65,104050.02
2025-05-13 21:15:00,BTC/USD,103989.4695,104007.5495,103873.826,103873.826
2025-05-13 21:20:00,BTC/USD,103921.4125,103978.098,103866.6,103908.695
2025-05-13 21:25:00,BTC/USD,103865.459,103865.459,103865.459,103865.459
2025-05-13 21:30:00,BTC/USD,103942.107,104064.199,103942.107,104008.8
2025-05-13 21:35:00,BTC/USD,103940.3075,103985.81,103901.25,103927.704
2025-05-13 21:40:00,BTC/USD,104010.35,104053.48,103993.475,103993.475
2025-05-13 21:45:00,BTC/USD,104070.3715,104089.8,103888.0975,103888.0975
2025-05-13 21:50:00,BTC/USD,103839.97,103864.475,103752.79,103813.023
2025-05-13 21:55:00,BTC/USD,103749.837,103822.6,103716.79,103738.812
2025-05-13 22:00:00,BTC/USD,103789.352,103789.352,103630.12,103690.9
2025-05-13 22:05:00,BTC/USD,103720.54,103720.54,103570.115,103570.115
2025-05-13 22:10:00,BTC/USD,103611.52,103712.653,103611.52,103712.653
2025-05-13 22:25:00,BTC/USD,103685.3615,103685.3615,103626.265,103626.265
2025-05-13 22:30:00,BTC/USD,103661.855,103661.855,103661.855,103661.855
2025-05-13 22:35:00,BTC/USD,103724.3805,103724.3805,103649.07,103649.07
2025-05-13 22:40:00,BTC/USD,103698.75,103768.5,103698.75,103766.69
2025-05-13 22:45:00,BTC/USD,103697.58,103766.69,103670.35,103670.35
2025-05-13 22:50:00,BTC/USD,103713.2,103713.2,103619.754,103619.754
2025-05-13 22:55:00,BTC/USD,103694.29,103767.5,103694.29,103706.23
2025-05-13 23:00:00,BTC/USD,103757.4965,103845.593,103712.6645,103712.6645
2025-05-13 23:05:00,BTC/USD,103653.467,103722.59,103595.32,103669.7125
2025-05-13 23:10:00,BTC/USD,103743.012,103756.5,103656.8,103656.8
2025-05-13 23:15:00,BTC/USD,103603.27,103603.27,103568.54,103591.42
2025-05-13 23:20:00,BTC/USD,103589.855,103589.855,103589.855,103589.855
2025-05-13 23:25:00,BTC/USD,103568.54,103568.54,103531.35,103546.365
2025-05-13 23:30:00,BTC/USD,103500.0,103546.365,103500.0,103531.12
2025-05-13 23:40:00,BTC/USD,103558.2,103665.0,103558.2,103611.14
