0,1,2,3,4
0.3602121212121183,0.3167385556614519,0.36543323373936687,0.3411533172611172,0.3594420824169724
0.3339509032634034,0.28700387370492564,0.31475715944534954,0.2688158284215447,0.3349817325267459
0.29593997668997574,0.2490521720416865,0.2873260329542511,0.26843060159890086,0.23024083665546158
0.25602709790209843,0.21175023826359052,0.26740199629379546,0.26406725975922996,0.2747135924075117
0.2504712995337961,0.22398960863282724,0.2655298719675727,0.2419378175182345,0.23835886777931492
0.2635635198135198,0.2756940387985338,0.32182517962882784,0.26361511560120476,0.3016530577449039
0.28727127039626765,0.25314092907430563,0.3160338938884486,0.3099181438216334,0.284665115579422
0.33688607226107337,0.29631075721707845,0.36208514890539334,0.3143065043047102,0.3442150729556417
0.33774475524475633,0.3224890091308765,0.36119699825101037,0.3779111301614506,0.3391840792959222
0.362861305361303,0.3519313185968542,0.4132117344009032,0.37254478186456197,0.37908864382128726
0.3980885780885757,0.3488231315522441,0.393409264255137,0.3346810243536922,0.40108985539078645
0.3287718531468542,0.32941863682479067,0.36626846720499984,0.3847053497093924,0.35506728619114014
0.4061013986013968,0.4194207888830803,0.4418756883703878,0.4586520196073849,0.45248992959996315
0.475984848484849,0.4211086174562695,0.4104997999873241,0.3778930443951296,0.4245095456923522
0.402138694638694,0.47080102683923997,0.43156498867214665,0.5233250621095351,0.484933870509515
0.5207561188811205,0.47068589172071995,0.5262643024792233,0.5117070672543349,0.5262990907207978
0.5229720279720276,0.47068589172071995,0.5223242602284266,0.48274678178859887,0.5063153317440232
0.5078321678321664,0.5253174285977806,0.5380834280956215,0.5548532249634235,0.526308952630977
0.5707284382284357,0.5210747993974181,0.5281321362225704,0.49095982970442265,0.5353673538554915
0.5113257575757579,0.5118824361299801,0.5385453808514384,0.5542392131968228,0.5460792480752303
0.55296416083916,0.715451778522457,0.5854357308585989,0.7404071588285959,0.6216194685119731
0.7274009324009327,0.7878316475543414,0.7075727500505202,0.7823578473838637,0.7959257715567034
0.7621008158508147,0.7898315245795828,0.6212057481796833,0.6665525756241237,0.7923246007381763
0.6740177738927713,0.7140859901005285,0.6931310771636987,0.6861332812463274,0.6636016756921634
0.6991375291375306,0.6565622406001168,0.5494989528832477,0.5172333238684459,0.5620861397232346
0.5377156177156195,0.5147545116364896,0.4868328447551242,0.4980508065347493,0.5136959799431224
0.5167708333333323,0.598844037261351,0.5703950926029329,0.597680319611662,0.5673471233441418
0.6136480186480178,0.5663602545577504,0.5536359328878433,0.5362331749623053,0.5531201348740566
0.5124140442890415,0.5993296338426504,0.5661180965772985,0.6153362475531452,0.5301632051861276
0.6005072843822816,0.5800996095551341,0.5312313672500082,0.62607949417729,0.5796223658596347
0.6066193181818171,0.6107848864020653,0.6399833410969009,0.6215912098352803,0.6072260003042942
0.6327913752913723,0.6091554708396103,0.6018615122845823,0.6093607103606757,0.6534002329275381
0.6182255244755233,0.7207842715282666,0.6699287491506425,0.76842351800709,0.7274151317458291
0.7312830710955716,0.7152663940726143,0.6920078025679679,0.7130705230343324,0.7084350550485965
0.6955616258741237,0.6793433147846386,0.6970194894006099,0.7019794268379513,0.6732464741907975
0.7237616550116535,0.7333335382912622,0.7259508897024105,0.7333250741667143,0.7041389348510378
0.7478263403263377,0.7763458050235172,0.7023880097087272,0.6558919206661855,0.6762231723681751
0.6744580419580402,0.6460411350570254,0.6744159837369743,0.6690556456829597,0.667631678449311
0.6517467948717943,0.6065591662311292,0.6452493164743913,0.6204668780289921,0.5981119583707581
0.5975495337995334,0.5536375933839537,0.6166637371520274,0.5861355721100594,0.5972229974534571
0.5646969696969677,0.5605450856211789,0.5958046394644647,0.5512702839405037,0.5690743606657804
0.569670745920746,0.5597903280351701,0.5886879926751156,0.6105754709985689,0.5830838589927367
0.6236880827505829,0.6216066652319583,0.6753541911915164,0.6370837786953274,0.6537885125959306
0.6179181235431201,0.5839634764964501,0.6306591894202214,0.5803036660451184,0.6236352330945607
0.5657488344988337,0.5855536938543366,0.5888664809225617,0.6358354086750211,0.5701527037139797
0.6456005244755261,0.7185687275186723,0.6416516627367308,0.6769963521009359,0.6520144739911586
0.6541928904428929,0.7249054631536822,0.7053003143424021,0.7220802489566012,0.6819852130151389
0.7325000000000017,0.7537430442401671,0.7233957045830692,0.7797958478697709,0.7005020652021301
