0,1,2,3,4,5,6
0.0,0.14024390243902474,0.1322314049586737,0.13314840499306513,0.15854798715464824,0.061420112709272674,0.1502950837547193
0.010309278350515464,0.15734417344173224,0.13362258953167938,0.13869625520111128,0.13708486334873982,0.0570540878275838,0.1411086426147283
0.010309278350515464,0.13617886178861838,0.13705234159779422,0.1407766990291286,0.1573826912914491,0.04705152223865836,0.13121345527402584
0.010309278350515464,0.15582655826558067,0.1322314049586737,0.13176144244105714,0.1497269684692668,0.05051638131760117,0.12662023470403033
0.010309278350515464,0.1476964769647715,0.13085399449035506,0.13314840499306513,0.14362949011531256,0.03613671853206092,0.11016914500674672
0.010309278350515464,0.1409214092140907,0.13360881542699587,0.13730929264909975,0.15650194441809973,0.042971309564045906,0.13969115021330536
0.010309278350515464,0.15514905149051117,0.1487603305785079,0.14701803051317697,0.1659869107464722,0.07331009870516385,0.1655603865392741
0.010309278350515464,0.1646341463414629,0.13705234159779422,0.14285714285714235,0.15108196365903126,0.04065887597908668,0.1108778912074582
0.010309278350515464,0.1490514905149034,0.125344352617077,0.12205270457697637,0.11986287448679889,0.044391538597249716,0.11939647535062493
0.010309278350515464,0.11803523035230157,0.10537190082644443,0.11373092926491424,0.13009308816954146,0.049611855045733615,0.12779239188213007
0.010309278350515464,0.12737127371273615,0.125344352617077,0.12621359223301098,0.14498448530508057,0.04383628569932978,0.12848750834821246
0.010309278350515464,0.14363143631436515,0.12396694214875481,0.13453536754507667,0.13753201176136187,0.04213808555366637,0.13929588790906242
0.010309278350515464,0.13685636856368433,0.11639118457300057,0.08460471567267902,0.09823715125811816,0.054715373650777034,0.1698673826820592
0.010309278350515464,0.09688346883469023,0.10468319559228334,0.09916782246879308,0.1266920502432214,0.056380787681037194,0.15253036023388625
0.010309278350515464,0.12475609756097228,0.1487603305785079,0.12760055478502252,0.1627891220986193,0.07791286432816791,0.19288800447055296
0.010309278350515464,0.16124661246612604,0.17217630853994237,0.16088765603328525,0.19647430251622922,0.0908934087198573,0.21344164429118567
0.010309278350515464,0.19444444444444642,0.19008264462809876,0.1941747572815551,0.20614896817116346,0.10870587687887383,0.2598100014992708
0.010309278350515464,0.205962059620596,0.18044077134986125,0.1816920943134548,0.18360184821344205,0.06023515959751058,0.16599653804740422
0.010309278350515464,0.18157181571815784,0.16942148760330156,0.17822468793342594,0.18292435061855983,0.04375942573891008,0.12078670828278974
0.010309278350515464,0.1822493224932238,0.16528925619834567,0.17406380027739132,0.18427934580832428,0.05011097087614969,0.1309408605814445
0.010309278350515464,0.1829268292682933,0.173553719008261,0.1816920943134548,0.1775043698594878,0.04111370254979903,0.11837424525344492
0.010309278350515464,0.17636856368563514,0.1707988980716202,0.17059639389736603,0.1951193073264612,0.04286024175128694,0.12581608036091538
0.010309278350515464,0.19376693766937336,0.1763085399449018,0.191400832177532,0.19444180973157543,0.04468545039656767,0.12220420068421269
0.010309278350515464,0.19241192411924146,0.16942148760330156,0.18862690707351248,0.18495684340321006,0.03521426975821209,0.10914691490956673
0.010309278350515464,0.1829268292682933,0.16253443526170486,0.15950069348127727,0.1632769203669362,0.06295769966410387,0.1653559405198381
0.010309278350515464,0.16124661246612604,0.14807162534435037,0.15533980582524265,0.1630736710884726,0.04822570461605671,0.13862803091223816
0.010309278350515464,0.16142276422764112,0.1349862258953145,0.14285714285714235,0.14032330185228048,0.05547061754436304,0.1412721994302771
0.010309278350515464,0.1382520325203238,0.14187327823691476,0.13869625520111128,0.16414411728838374,0.06660609205660495,0.17444697351742564
0.010309278350515464,0.16260162601625794,0.13911845730027395,0.14563106796116543,0.15108196365903126,0.055501809591080455,0.14690127983208168
0.010309278350515464,0.14994579945799202,0.12396694214875481,0.13869625520111128,0.142518394059703,0.05390778398818321,0.15486104485545668
0.010309278350515464,0.1415989159891602,0.11570247933884303,0.12760055478502252,0.13143453340740763,0.14340388379756278,0.16898144993116984
0.010309278350515464,0.13008130081300706,0.10606060606060197,0.11234396671289915,0.11585208872508801,0.06225777426221008,0.17624609848846245
0.010309278350515464,0.11382113821138162,0.11845730027547674,0.10679611650485654,0.1334670261920614,0.07805383169952064,0.186768253622102
0.010309278350515464,0.13211382113821202,0.1322314049586737,0.0624133148405015,0.08399615181366116,0.15006036996610883,0.4055527538878818
0.010309278350515464,0.08265582655826265,0.10330578512396471,0.08460471567267902,0.11652958631997024,0.21885162861043095,0.5325137319576387
0.010309278350515464,0.11517615176151708,0.13636363636363313,0.11927877947295684,0.1354995189767081,0.5970766072789916,0.029849118837656233
0.010309278350515464,0.13550135501354887,0.11983471074379892,0.12066574202496483,0.14498448530508057,0.7228277313666834,0.011966907004320626
0.010309278350515464,0.1438617886178868,0.125344352617077,0.14285714285714235,0.14904947087438103,0.0017072044795915049,0.0069784241300821885
0.010309278350515464,0.1463414634146325,0.1349862258953145,0.12066574202496483,0.1544694516334495,0.003724476860046585,0.009649852117379275
0.010309278350515464,0.15040650406503886,0.125344352617077,0.12066574202496483,0.1531144564436815,0.0023049802367795156,0.00646049421417765
0.010309278350515464,0.14911924119240894,0.12672176308539562,0.15256588072122312,0.15040446606414903,0.0018357639649572005,0.00722375935340539
0.010309278350515464,0.1517615176151743,0.12396694214875481,0.14979195561720005,0.15039091611225075,0.0014125602703368159,0.0063105671332579156
0.010309278350515464,0.1476964769647715,0.12809917355371425,0.15256588072122312,0.1558244468232175,0.001659985580140834,0.007264648557292589
0.010309278350515464,0.15447154471544522,0.12947658402203643,0.15811373092926573,0.15713879215729065,0.0012122246111711042,0.006065231909934714
0.010309278350515464,0.15582655826558067,0.1322314049586737,0.15950069348127727,0.15988943239251796,0.001196887085437127,0.005097520751270973
0.010309278350515464,0.15719512195121865,0.1322314049586737,0.16227461858530035,0.15988943239251796,0.0011940436115650975,0.005411004647739509
0.010309278350515464,0.15718157181571968,0.1322314049586737,0.16227461858530035,0.15990298234441624,0.0006103990578623237,0.003434693126524827
0.010309278350515464,0.15853658536585158,0.15662534435261577,0.16366158113731188,0.18158290538068655,0.0038517869402260865,0.009254589813136338
0.010309278350515464,0.1842818428184252,0.1570247933884268,0.17198335644937757,0.1707293939106549,0.005014250758636675,0.005697229074949911
0.010309278350515464,0.17073170731707066,0.14325068870522983,0.17059639389736603,0.16806005338681373,0.0012835268726591154,0.004211588000381633
0.010309278350515464,0.1666666666666643,0.14462809917354846,0.16782246879334295,0.16666440834135443,0.0011513484205472008,0.004020771715574698
0.010309278350515464,0.1653116531165324,0.14462809917354846,0.17059639389736603,0.1720843891004229,0.0013096351327568406,0.003639139145960828
0.010309278350515464,0.1653116531165324,0.14600550964187065,0.1692094313453545,0.1693608487689886,0.0008837172130767917,0.0035164715342992274
0.010309278350515464,0.16668021680216683,0.15151515151514872,0.1692094313453545,0.1775043698594878,0.0010369201386667426,0.005329226239965108
0.010309278350515464,0.17750677506775148,0.15143250688705123,0.17614424410541218,0.1720843891004229,0.0004710688381328803,0.002821355068216822
0.010309278350515464,0.17073170731707066,0.14462809917354846,0.16782246879334295,0.16801940353111888,0.00044944120353047445,0.0024124630293448188
0.010309278350515464,0.16937669376693876,0.14325068870522983,0.1692094313453545,0.16530941315158287,0.0006745926346702616,0.003025801087652823
0.010309278350515464,0.1653116531165324,0.1487603305785079,0.1678363384188657,0.16530941315158287,0.0873885255920188,0.0031620984339434917
0.010309278350515464,0.17073170731707066,0.14462809917354846,0.16782246879334295,0.16530941315158287,0.0004505613599043042,0.0031075794954272245
0.010309278350515464,0.1639566395663934,0.13774104683195532,0.15950069348127727,0.15717944201298195,0.0006299156285294351,0.0028895037413621556
0.010309278350515464,0.15582655826558067,0.13085399449035506,0.15395284327323466,0.1531144564436815,0.0008149137619611697,0.003898104103913097
0.010309278350515464,0.1517615176151743,0.12672176308539562,0.14563106796116543,0.14358884025962126,0.0006570578791260798,0.0033256552494922926
0.010309278350515464,0.1409214092140907,0.12672176308539562,0.13730929264909975,0.14498448530508057,0.0015948010957714312,0.003816325696138697
0.010309278350515464,0.14363143631436515,0.11570247933884303,0.14285714285714235,0.14362949011531256,0.00014829147072008175,0.001390232932164811
0.010309278350515464,0.14363143631436515,0.11584022038567099,0.13314840499306513,0.13414452378694364,0.0008255121645750977,0.0036936580844770953
0.010309278350515464,0.13414634146341342,0.11432506887052085,0.13730929264909975,0.13956450454600855,0.00041837840562542535,0.0022625359484250845
0.010309278350515464,0.13821138211381978,0.11293388429751872,0.13869625520111128,0.1382095093562441,0.0001220970447474467,0.00215349807139255
0.010309278350515464,0.13821138211381978,0.12121212121211755,0.13869625520111128,0.14227449492554456,0.0006864835254078393,0.002167127806021617
