symbol,timestamp,open,high,low,close,volume,trade_count,vwap
BTC/USD,2025-06-02 16:20:00+00:00,104294.6425,104385.28,104246.0345,104246.0345,0.01023019,3.0,104379.118386
BTC/USD,2025-06-02 16:25:00+00:00,104172.525,104215.08,104130.3515,104204.528,0.000578594,2.0,104214.267493
BTC/USD,2025-06-02 16:30:00+00:00,104270.181,104270.181,104079.65,104195.635,0.00023044,2.0,104233.484131
BTC/USD,2025-06-02 16:35:00+00:00,104133.77,104326.6,104133.77,104225.745,0.028529974,3.0,104152.583784
BTC/USD,2025-06-02 16:40:00+00:00,104310.49,104310.49,104163.4485,104205.095,0.0002303,2.0,104302.244284
BTC/USD,2025-06-02 16:45:00+00:00,104274.0,104293.1,104130.794,104130.794,0.000184658,2.0,104281.185385
BTC/USD,2025-06-02 16:50:00+00:00,104174.89,104305.8535,104110.9105,104305.8535,0.000244781,3.0,104218.528542
BTC/USD,2025-06-02 16:55:00+00:00,104388.5,104447.27,104305.8535,104323.04,0.00335279,2.0,104390.515448
BTC/USD,2025-06-02 17:00:00+00:00,104384.05,104393.4625,104200.68,104320.637,0.002411026,21.0,104238.452976
BTC/USD,2025-06-02 17:05:00+00:00,104367.231,104396.004,104314.8,104330.8265,0.00011506,1.0,104396.004
BTC/USD,2025-06-02 17:10:00+00:00,104384.525,104384.525,104135.731,104135.731,0.00011505,1.0,104335.497
BTC/USD,2025-06-02 17:15:00+00:00,104191.482,104469.714,104135.731,104397.54,0.00024018,3.0,104327.252227
BTC/USD,2025-06-02 17:20:00+00:00,104471.2645,104541.7,104418.208,104488.591,0.00511493,2.0,104541.165675
BTC/USD,2025-06-02 17:25:00+00:00,104567.782,104567.782,104374.03,104416.7,0.023911509,5.0,104465.800155
BTC/USD,2025-06-02 17:30:00+00:00,104479.6,104512.909,104416.7,104433.5455,0.000716635,3.0,104507.387298
BTC/USD,2025-06-02 17:35:00+00:00,104381.8345,104411.4,104308.86,104351.69,0.00023005,2.0,104400.35852
BTC/USD,2025-06-02 17:40:00+00:00,104295.5595,104325.1,104200.364,104200.364,0.00011513,1.0,104325.1
BTC/USD,2025-06-02 17:45:00+00:00,104267.16,104347.87,104229.4255,104347.87,0.00023022,2.0,104311.212555
BTC/USD,2025-06-02 17:50:00+00:00,104420.0,104420.0,104324.7275,104387.0745,0.001040028,2.0,104404.022497
BTC/USD,2025-06-02 17:55:00+00:00,104451.4,104514.71,104367.415,104439.475,0.00022993,2.0,104483.039856
BTC/USD,2025-06-02 18:00:00+00:00,104367.01,104560.1,104367.01,104444.972,0.001155667,8.0,104413.036041
BTC/USD,2025-06-02 18:05:00+00:00,104487.36,104511.6765,104431.5,104437.2285,0.000122653,1.0,104431.5
BTC/USD,2025-06-02 18:10:00+00:00,104495.2235,104510.436,104420.168,104420.168,0.0001149,1.0,104510.436
BTC/USD,2025-06-02 18:15:00+00:00,104495.4145,104518.273,104445.567,104453.655,0.00022978,2.0,104514.432169
BTC/USD,2025-06-02 18:20:00+00:00,104541.36,104598.13,104541.36,104598.13,0.0,0.0,104541.36
BTC/USD,2025-06-02 18:25:00+00:00,104633.0,104752.3745,104591.85,104687.069,0.000383747,4.0,104627.601895
BTC/USD,2025-06-02 18:30:00+00:00,104621.84,104621.84,104470.35,104470.35,0.0,0.0,104621.84
BTC/USD,2025-06-02 18:35:00+00:00,104410.0795,104479.827,104396.145,104396.145,0.001154199,3.0,104476.303408
BTC/USD,2025-06-02 18:40:00+00:00,104450.55,104450.55,104396.145,104424.45,0.00011496,1.0,104450.55
BTC/USD,2025-06-02 18:45:00+00:00,104376.9,104432.987,104234.03,104253.57,0.143451828,2.0,104307.183914
BTC/USD,2025-06-02 18:50:00+00:00,104282.4985,104416.98,104265.78,104328.86,0.000150051,3.0,104355.553215
BTC/USD,2025-06-02 18:55:00+00:00,104271.6,104392.37,104271.6,104392.37,9.3662e-05,1.0,104271.6
BTC/USD,2025-06-02 19:00:00+00:00,104473.3,104553.303,104392.37,104553.303,0.006703483,3.0,104475.722093
