symbol,timestamp,open,high,low,close,volume,trade_count,vwap
NVDA,2025-06-02 16:20:00+00:00,137.355,137.64,137.3,137.58,2176203.0,15441.0,137.515847
NVDA,2025-06-02 16:25:00+00:00,137.59,137.59,137.2,137.4076,1681515.0,14384.0,137.354274
NVDA,2025-06-02 16:30:00+00:00,137.4,137.5,137.3,137.41,1107076.0,10611.0,137.41775
NVDA,2025-06-02 16:35:00+00:00,137.41,137.49,137.26,137.47,996215.0,10092.0,137.402678
NVDA,2025-06-02 16:40:00+00:00,137.475,137.53,137.06,137.135,1482549.0,13133.0,137.291661
NVDA,2025-06-02 16:45:00+00:00,137.1368,137.34,137.11,137.19,1122278.0,8462.0,137.244323
NVDA,2025-06-02 16:50:00+00:00,137.19,137.52,137.15,137.5176,1352841.0,9846.0,137.35068
NVDA,2025-06-02 16:55:00+00:00,137.5103,137.58,137.38,137.4014,1089601.0,8736.0,137.476462
NVDA,2025-06-02 17:00:00+00:00,137.405,137.6,137.33,137.555,1407163.0,10949.0,137.526072
NVDA,2025-06-02 17:05:00+00:00,137.555,137.7,137.47,137.6801,1431094.0,11123.0,137.569497
NVDA,2025-06-02 17:10:00+00:00,137.6812,137.7101,137.51,137.5217,1329754.0,10449.0,137.643602
NVDA,2025-06-02 17:15:00+00:00,137.525,137.735,137.525,137.6715,1097584.0,9723.0,137.622425
NVDA,2025-06-02 17:20:00+00:00,137.67,137.7,137.46,137.615,1178007.0,9386.0,137.594706
NVDA,2025-06-02 17:25:00+00:00,137.61,137.69,137.47,137.57,844240.0,8179.0,137.569917
NVDA,2025-06-02 17:30:00+00:00,137.56,137.71,137.5,137.665,1002878.0,10345.0,137.604702
NVDA,2025-06-02 17:35:00+00:00,137.665,137.82,137.57,137.735,1707073.0,12243.0,137.741193
NVDA,2025-06-02 17:40:00+00:00,137.735,137.735,137.54,137.625,949204.0,8231.0,137.625676
NVDA,2025-06-02 17:45:00+00:00,137.62,137.65,137.39,137.3946,1035843.0,8856.0,137.537181
NVDA,2025-06-02 17:50:00+00:00,137.3911,137.505,137.33,137.4701,1157012.0,9472.0,137.427996
NVDA,2025-06-02 17:55:00+00:00,137.46,137.65,137.42,137.58,1022955.0,9523.0,137.561045
NVDA,2025-06-02 18:00:00+00:00,137.58,137.64,137.48,137.525,983538.0,10316.0,137.556519
NVDA,2025-06-02 18:05:00+00:00,137.53,137.585,137.12,137.235,1275470.0,12559.0,137.358851
NVDA,2025-06-02 18:10:00+00:00,137.235,137.5,137.225,137.445,1314126.0,11287.0,137.359521
NVDA,2025-06-02 18:15:00+00:00,137.4407,137.82,137.43,137.7114,1813908.0,14248.0,137.635673
NVDA,2025-06-02 18:20:00+00:00,137.71,137.99,137.67,137.96,2115200.0,15756.0,137.866293
NVDA,2025-06-02 18:25:00+00:00,137.955,138.12,137.91,138.0314,2528646.0,19158.0,137.995669
NVDA,2025-06-02 18:30:00+00:00,138.04,138.05,137.82,137.865,1403590.0,12275.0,137.944321
NVDA,2025-06-02 18:35:00+00:00,137.86,137.97,137.795,137.86,1021171.0,8958.0,137.886319
NVDA,2025-06-02 18:40:00+00:00,137.865,137.94,137.765,137.87,1168597.0,9703.0,137.851464
NVDA,2025-06-02 18:45:00+00:00,137.87,138.0,137.82,137.82,959761.0,8781.0,137.927238
NVDA,2025-06-02 18:50:00+00:00,137.8216,137.98,137.74,137.95,1000300.0,9327.0,137.887276
NVDA,2025-06-02 18:55:00+00:00,137.95,138.02,137.89,137.945,1042665.0,9062.0,137.960908
NVDA,2025-06-02 19:00:00+00:00,137.94,137.97,137.87,137.875,822829.0,8104.0,137.923601
NVDA,2025-06-02 19:05:00+00:00,137.87,137.92,137.66,137.715,1466783.0,12228.0,137.788129
NVDA,2025-06-02 19:10:00+00:00,137.71,137.815,137.63,137.7135,1124838.0,10267.0,137.732605
NVDA,2025-06-02 19:15:00+00:00,137.7113,137.72,137.54,137.5456,1293000.0,10461.0,137.616043
NVDA,2025-06-02 19:20:00+00:00,137.5403,137.77,137.51,137.7214,1551466.0,12895.0,137.662583
NVDA,2025-06-02 19:25:00+00:00,137.72,137.75,137.56,137.625,1293724.0,10874.0,137.66239
NVDA,2025-06-02 19:30:00+00:00,137.6266,137.64,137.51,137.5618,1256725.0,11458.0,137.56509
NVDA,2025-06-02 19:35:00+00:00,137.565,137.58,137.43,137.48,3334023.0,12494.0,137.503849
NVDA,2025-06-02 19:40:00+00:00,137.48,137.51,137.32,137.365,1450537.0,13027.0,137.417638
NVDA,2025-06-02 19:45:00+00:00,137.36,137.6,137.28,137.495,1817180.0,13799.0,137.461634
NVDA,2025-06-02 19:50:00+00:00,137.495,137.7,136.96,137.1299,3488527.0,29851.0,137.21502
NVDA,2025-06-02 19:55:00+00:00,137.13,137.49,137.12,137.37,5085244.0,39166.0,137.350519
NVDA,2025-06-02 20:00:00+00:00,137.37,137.73,137.37,137.51,13864241.0,2286.0,137.384372
NVDA,2025-06-02 20:05:00+00:00,137.52,137.61,137.38,137.58,16783056.0,974.0,137.500199
NVDA,2025-06-02 20:10:00+00:00,137.5817,137.65,137.54,137.61,45095.0,608.0,137.607423
NVDA,2025-06-02 20:15:00+00:00,137.6,137.72,137.38,137.65,91918.0,804.0,137.651547
NVDA,2025-06-02 20:20:00+00:00,137.63,137.65,137.38,137.64,58970.0,570.0,137.597371
NVDA,2025-06-02 20:25:00+00:00,137.6205,137.66,137.61,137.62,48079.0,626.0,137.636291
NVDA,2025-06-02 20:30:00+00:00,137.64,137.64,137.59,137.6199,38256.0,559.0,137.625159
NVDA,2025-06-02 20:35:00+00:00,137.61,137.67,137.61,137.66,43999.0,629.0,137.642465
NVDA,2025-06-02 20:40:00+00:00,137.66,137.68,137.65,137.6697,33606.0,541.0,137.665309
NVDA,2025-06-02 20:45:00+00:00,137.67,137.7,137.66,137.69,33250.0,470.0,137.675258
NVDA,2025-06-02 20:50:00+00:00,137.6801,137.7,137.68,137.69,33184.0,493.0,137.693161
NVDA,2025-06-02 20:55:00+00:00,137.68,137.7,137.68,137.6901,19637.0,348.0,137.689635
NVDA,2025-06-02 21:00:00+00:00,137.69,137.8771,137.69,137.8501,94873.0,775.0,137.783037
NVDA,2025-06-02 21:05:00+00:00,137.88,137.88,137.75,137.77,121855.0,514.0,137.816765
NVDA,2025-06-02 21:10:00+00:00,137.78,137.78,137.74,137.7503,35261.0,405.0,137.76103
NVDA,2025-06-02 21:15:00+00:00,137.75,137.79,137.72,137.74,32193.0,391.0,137.754323
NVDA,2025-06-02 21:20:00+00:00,137.74,137.79,137.74,137.78,35867.0,363.0,137.756921
NVDA,2025-06-02 21:25:00+00:00,137.74,137.8,137.73,137.7599,25981.0,354.0,137.769172
NVDA,2025-06-02 21:30:00+00:00,137.7501,137.84,137.73,137.82,29537.0,487.0,137.778551
NVDA,2025-06-02 21:35:00+00:00,137.83,137.8394,137.78,137.78,16403.0,303.0,137.801872
NVDA,2025-06-02 21:40:00+00:00,137.78,137.79,137.72,137.75,15901.0,273.0,137.756316
NVDA,2025-06-02 21:45:00+00:00,137.77,137.78,137.73,137.73,21127.0,318.0,137.768765
NVDA,2025-06-02 21:50:00+00:00,137.74,137.82,137.7201,137.73,2033848.0,328.0,137.766689
NVDA,2025-06-02 21:55:00+00:00,137.78,137.79,137.72,137.73,15927.0,324.0,137.744793
NVDA,2025-06-02 22:00:00+00:00,137.73,137.74,137.66,137.67,20090.0,308.0,137.69669
NVDA,2025-06-02 22:05:00+00:00,137.67,137.69,137.62,137.64,24384.0,382.0,137.648292
NVDA,2025-06-02 22:10:00+00:00,137.64,137.66,137.56,137.5697,20720.0,340.0,137.616885
NVDA,2025-06-02 22:15:00+00:00,137.56,137.66,137.5,137.58,42486.0,376.0,137.559683
NVDA,2025-06-02 22:20:00+00:00,137.58,137.58,137.54,137.57,8911.0,198.0,137.555601
NVDA,2025-06-02 22:25:00+00:00,137.58,137.581,137.47,137.5,24630.0,367.0,137.522336
NVDA,2025-06-02 22:30:00+00:00,137.51,137.57,137.5,137.54,15180.0,262.0,137.524329
NVDA,2025-06-02 22:35:00+00:00,137.54,137.5599,137.51,137.53,8303.0,254.0,137.532852
NVDA,2025-06-02 22:40:00+00:00,137.54,137.62,137.51,137.56,21403.0,255.0,137.546347
NVDA,2025-06-02 22:45:00+00:00,137.6,137.67,137.59,137.65,29333.0,286.0,137.642035
NVDA,2025-06-02 22:50:00+00:00,137.65,137.67,137.61,137.61,12865.0,211.0,137.648607
NVDA,2025-06-02 22:55:00+00:00,137.64,137.64,137.5297,137.5297,10878.0,234.0,137.570535
NVDA,2025-06-02 23:00:00+00:00,137.52,137.65,137.51,137.6001,25600.0,246.0,137.579146
NVDA,2025-06-02 23:05:00+00:00,137.6,137.6499,137.6,137.63,10099.0,196.0,137.621591
NVDA,2025-06-02 23:10:00+00:00,137.6389,137.68,137.6013,137.6494,20002.0,235.0,137.648973
NVDA,2025-06-02 23:15:00+00:00,137.64,137.66,137.58,137.5818,23790.0,260.0,137.626522
NVDA,2025-06-02 23:20:00+00:00,137.609,137.68,137.609,137.65,9721.0,235.0,137.653029
NVDA,2025-06-02 23:25:00+00:00,137.65,137.69,137.4,137.69,52495.0,585.0,137.532744
NVDA,2025-06-02 23:30:00+00:00,137.6799,137.68,137.5321,137.5907,15476.0,165.0,137.620465
NVDA,2025-06-02 23:35:00+00:00,137.6192,137.62,137.51,137.5218,16174.0,290.0,137.548405
